state,county,trump votes,clinton votes,total votes,trump vote %,clinton vote %,electric vehicle %,population,voter turnout %
tennessee,Haywood,3013,3711,6724,44.81,55.19,0.4091653027823241,17822.0,37.728649983166875
tennessee,Morgan,5441,1054,6495,83.77,16.23,0.4249721744409592,21741.0,29.87443079895129
tennessee,Johnson,5410,988,6398,84.56,15.44,0.5439232658790503,17759.0,36.02680331099724
tennessee,Polk,5097,1252,6349,80.28,19.72,0.6127017791917049,16794.0,37.805168512564016
tennessee,Chester,5081,1243,6324,80.34,19.66,0.4599816007359705,17130.0,36.91768826619965
tennessee,Benton,4716,1474,6190,76.19,23.81,0.4643962848297213,16082.0,38.490237532645196
tennessee,Union,5053,1012,6065,83.31,16.69,0.5226584308368474,19219.0,31.557313075602266
tennessee,Wayne,5036,717,5753,87.54,12.46,0.2119064962585259,16747.0,34.35242132919329
tennessee,Sequatchie,4441,1053,5494,80.83,19.17,0.5572297719906751,14754.0,37.237359360173514
tennessee,Crockett,3982,1303,5285,75.35,24.65,0.5142214366061384,14448.0,36.57945736434108
tennessee,Cannon,4007,1127,5134,78.05,21.95,0.4081345436633594,13876.0,36.99913519746325
tennessee,Stewart,3864,1222,5086,75.97,24.03,0.615971254674782,13190.0,38.55951478392722
tennessee,Grundy,3636,999,4635,78.45,21.55,0.4180839002267573,13276.0,34.912624284423025
tennessee,Bledsoe,3622,897,4519,80.15,19.85,0.3826000166347833,14738.0,30.6622336816393
tennessee,Lewis,3585,890,4475,80.11,19.89,0.3521779425393883,11891.0,37.63350433100665
tennessee,Decatur,3588,894,4482,80.05,19.95,0.4682765586263888,11735.0,38.19343843204091
tennessee,Jackson,3236,1129,4365,74.14,25.86,0.5579665220086795,11611.0,37.5936611833606
tennessee,Meigs,3342,856,4198,79.61,20.39,0.5780346820809248,11953.0,35.12089015309964
tennessee,Houston,2182,866,3048,71.59,28.41,0.3865073787772311,8101.0,37.624984569806195
tennessee,Trousdale,2103,946,3049,68.97,31.03,0.4515692029803567,9955.0,30.627825213460575
tennessee,Moore,2325,496,2821,82.42,17.58,0.5695055656225732,6293.0,44.827586206896555
tennessee,Clay,2141,707,2848,75.18,24.82,0.2897455278407659,7654.0,37.2093023255814
tennessee,Perry,2167,597,2764,78.4,21.6,0.3153153153153153,7880.0,35.076142131979694
tennessee,Pickett,2021,536,2557,79.04,20.96,0.4878048780487804,5091.0,50.22588882341387
tennessee,Van Buren,1820,539,2359,77.15,22.85,0.3963249864889209,5721.0,41.23404999126027
tennessee,Hancock,1843,322,2165,85.13,14.87,0.2894576477757465,6583.0,32.887741151450705
tennessee,Lake,1357,577,1934,70.17,29.83,0.1673440114750179,7531.0,25.680520515203824
texas,Harris,545955,707914,1253869,43.54,56.46,0.974120913125325,4623960.0,27.116778691857196
texas,Dallas,262945,461080,724025,36.32,63.68,1.1718510308645764,2591488.0,27.938582003852613
texas,Tarrant,345921,288392,634313,54.53,45.47,1.120404588227017,2023556.0,31.346451494300133
texas,Bexar,240333,319550,559883,42.93,57.07,1.1920604099828132,1927651.0,29.04483228551226
texas,Travis,127209,308260,435469,29.21,70.79,2.603222691132308,1206110.0,36.10524744840852
texas,Collin,201014,140624,341638,58.84,41.16,1.928111398422819,943742.0,36.20035984410993
texas,Denton,170603,110890,281493,60.61,39.39,1.5584463841746836,808212.0,34.82910424492584
texas,Fort Bend,117291,134686,251977,46.55,53.45,1.2632637226939427,744160.0,33.860594495807355
texas,El Paso,55512,147843,203355,27.3,72.7,0.6645862043606574,834949.0,24.3553797896638
texas,Montgomery,150314,45835,196149,76.63,23.37,0.9700972058759424,555216.0,35.328412725858044
texas,Williamson,104175,84468,188643,55.22,44.78,1.9732829009095965,527622.0,35.753437119756185
texas,Hidalgo,48642,118809,167451,29.05,70.95,0.3904455672944419,848960.0,19.724250848096496
texas,Galveston,73757,43658,117415,62.82,37.18,0.9460779603472022,328820.0,35.7079861322304
texas,Brazoria,72791,43200,115991,62.76,37.24,0.8806343906510851,353155.0,32.84421854426526
texas,Nueces,50766,49198,99964,50.78,49.22,0.6470689384480812,361642.0,27.6417009086334
texas,Lubbock,65651,28023,93674,70.08,29.92,0.724782078789929,302094.0,31.008229226664547
texas,Bell,51998,37801,89799,57.9,42.1,0.9533223418755236,341094.0,26.326760365177925
texas,Cameron,29472,59402,88874,33.16,66.84,0.4222182458844905,421350.0,21.092678295953483
texas,Jefferson,42862,42443,85305,50.25,49.75,0.5210152962799811,255748.0,33.35509955112063
texas,Smith,58930,22300,81230,72.55,27.45,0.8424261432729716,225161.0,36.076407548376494
texas,McLennan,48260,27063,75323,64.07,35.93,0.8055432120454287,247553.0,30.42701966851543
texas,Hays,33826,33224,67050,50.45,49.55,1.6797879803570035,204546.0,32.77991258689977
texas,Brazos,38738,23121,61859,62.62,37.38,1.3833641404805914,219739.0,28.15112474344563
texas,Ellis,44941,16253,61194,73.44,26.56,0.7787458319888135,168332.0,36.35315923294442
texas,Comal,45136,14238,59374,76.02,23.98,1.422656707364382,134343.0,44.195827099290625
texas,Guadalupe,36632,18391,55023,66.58,33.42,1.0343989725433025,154492.0,35.615436398001194
texas,Johnson,44382,10988,55370,80.16,19.84,0.6598245832205584,162763.0,34.018788053796015
texas,Webb,12947,42307,55254,23.43,76.57,0.3348780935714209,272301.0,20.291515638943668
texas,Parker,46473,8344,54817,84.78,15.22,0.9096900636522888,128967.0,42.50467173773136
texas,Randall,43462,8367,51829,83.86,16.14,0.9719557869736002,132342.0,39.162926357467775
texas,Midland,36973,10025,46998,78.67,21.33,0.505185680829709,163850.0,28.68355202929509
texas,Grayson,35325,10301,45626,77.42,22.58,0.7902032854394885,128291.0,35.564458925411756
texas,Taylor,33250,10085,43335,76.73,23.27,0.68581151468852,136257.0,31.803870626830182
texas,Gregg,28764,11677,40441,71.13,28.87,0.6069540296147449,123367.0,32.7810516588715
texas,Kaufman,29587,10278,39865,74.22,25.78,0.7734950368235671,117904.0,33.81140588953725
texas,Rockwall,28451,9655,38106,74.66,25.34,1.523230231655235,93421.0,40.789544106785414
texas,Tom Green,27494,9173,36667,74.98,25.02,0.6434472165718793,117634.0,31.17040991550062
texas,Wichita,27631,8770,36401,75.91,24.09,0.6594536819497241,131295.0,27.72458966449598
texas,Ector,25020,10249,35269,70.94,29.06,0.375105197771811,157858.0,22.342231625891625
texas,Bowie,24924,8838,33762,73.82,26.18,0.5468886470216742,93424.0,36.13846549066621
texas,Orange,25513,5735,31248,81.65,18.35,0.4323882762214616,84549.0,36.9584501295107
texas,Hunt,23910,6396,30306,78.9,21.1,0.6882250016201154,91895.0,32.97894335926873
texas,Victoria,21275,8866,30141,70.58,29.42,0.5416057632073503,92402.0,32.6194238219952
texas,Henderson,23650,5669,29319,80.66,19.34,0.5880753766687177,80062.0,36.62036921385926
texas,Angelina,21668,7538,29206,74.19,25.81,0.4980384519072926,87682.0,33.30900298807053
texas,Potter,19630,7657,27287,71.94,28.06,0.7529859788817725,120632.0,22.62003448504543
texas,Bastrop,16328,10569,26897,60.71,39.29,1.220374492601807,82591.0,32.56650240340957
texas,Harrison,18749,7151,25900,72.39,27.61,0.4578345975517488,66611.0,38.88246685982796
texas,Hood,21382,4008,25390,84.21,15.79,1.1924948392804482,56569.0,44.883239937068005
texas,Wise,20670,3412,24082,85.83,14.17,0.5976764488617284,64478.0,37.34917336145662
texas,Liberty,18892,4862,23754,79.53,20.47,0.3814264703505568,81354.0,29.198318460063426
texas,Kerr,17727,4681,22408,79.11,20.89,1.126405423280423,51426.0,43.573289775599896
texas,Hardin,19606,2780,22386,87.58,12.42,0.4597313313228874,56242.0,39.80299420362007
texas,Nacogdoches,14771,6846,21617,68.33,31.67,0.6536748784573273,65549.0,32.97838258402111
texas,Van Zandt,18473,2799,21272,86.84,13.16,0.5894507884719956,54367.0,39.12667610866886
texas,San Patricio,13030,7871,20901,62.34,37.66,0.5007605407530208,67311.0,31.05138833177341
texas,Kendall,15700,3643,19343,81.17,18.83,1.6334926492830784,41903.0,46.16137269407918
texas,Polk,15176,4187,19363,78.38,21.62,0.6277509199797965,47656.0,40.63077052207487
texas,Walker,12884,6091,18975,67.9,32.1,0.7056343179226815,71845.0,26.411023731644512
texas,Wilson,13998,4790,18788,74.51,25.49,0.639333543215557,48212.0,38.969551149091515
texas,Burnet,14638,3797,18435,79.4,20.6,1.0274448095524595,45817.0,40.23615688499902
texas,Rusk,14675,3935,18610,78.86,21.14,0.4719257789456749,52892.0,35.18490508961658
texas,Wood,15700,2630,18330,85.65,14.35,0.6764863553978505,43753.0,41.894270107192646
texas,Lamar,14561,3583,18144,80.25,19.75,0.6594351794332681,49528.0,36.6338232918753
texas,Coryell,12225,5064,17289,70.71,29.29,0.7478095875885931,74803.0,23.112709383313504
texas,Medina,12085,4634,16719,72.28,27.72,0.7472858015697701,49254.0,33.944451212084296
texas,Anderson,13201,3369,16570,79.67,20.33,0.5679978810441744,57526.0,28.804366721134787
texas,Cherokee,12919,3469,16388,78.83,21.17,0.4822310908399848,51879.0,31.588889531409624
texas,Chambers,13339,2948,16287,81.9,18.1,0.5584533393808823,40163.0,40.55224958294948
texas,Waller,10531,5748,16279,64.69,35.31,0.6113078840351567,50046.0,32.52807417176198
texas,Navarro,11994,4002,15996,74.98,25.02,0.5369672092024247,48405.0,33.04617291602107
texas,Upshur,13209,2380,15589,84.73,15.27,0.5314095713098207,40771.0,38.2355105344485
texas,Cooke,13181,2352,15533,84.86,15.14,0.5095440504791827,39343.0,39.48097501461505
texas,Washington,10945,3382,14327,76.39,23.61,0.6752044633234009,34740.0,41.24064478986759
texas,Wharton,10149,4238,14387,70.54,29.46,0.3515740318295268,41609.0,34.576654089259534
texas,Brown,12017,1621,13638,88.11,11.89,0.6243937924345295,38039.0,35.85267751518179
texas,Erath,11210,2160,13370,83.84,16.16,0.6424766977363516,41372.0,32.31654258919075
texas,Atascosa,8618,4651,13269,64.95,35.05,0.3459194805885953,48720.0,27.235221674876847
texas,Val Verde,5890,6964,12854,45.82,54.18,0.5005397978211799,48911.0,26.28038682504958
texas,Maverick,2816,10397,13213,21.31,78.69,0.2361972246826099,58041.0,22.76494202374184
texas,Hopkins,10707,2510,13217,81.01,18.99,0.4573648267652403,36184.0,36.5271943400398
texas,Jasper,10609,2590,13199,80.38,19.62,0.3259452411994785,35417.0,37.267413953751024
texas,Gillespie,10446,2288,12734,82.03,17.97,0.9543413173652696,26206.0,48.59192551324124
texas,Hill,10108,2547,12655,79.87,20.13,0.5127089677459449,35102.0,36.052076804740466
texas,Jim Wells,5420,6694,12114,44.74,55.26,0.292597288598459,41181.0,29.416478473082247
texas,Cass,9726,2391,12117,80.27,19.73,0.4063552496705228,30058.0,40.312063344201206
texas,Austin,9637,2320,11957,80.6,19.4,0.6612263329355226,29629.0,40.355732559316884
texas,Matagorda,8366,3500,11866,70.5,29.5,0.3975250857564197,37088.0,31.994176013805003
texas,Caldwell,6691,4795,11486,58.25,41.75,1.0805369127516775,41147.0,27.91455027097966
texas,Fannin,9548,2132,11680,81.75,18.25,0.5678255416985997,33933.0,34.42077034155542
texas,Starr,2224,9289,11513,19.32,80.68,0.1495334556184704,63894.0,18.01890631358187
texas,Fayette,8743,2144,10887,80.31,19.69,0.4898933761475443,25018.0,43.51666799904069
texas,Aransas,7740,2465,10205,75.85,24.15,0.7652706275219144,25162.0,40.557189412606306
texas,Llano,8299,1825,10124,81.97,18.03,0.9548470626314938,20592.0,49.16472416472416
texas,Panola,8445,1835,10280,82.15,17.85,0.3272468579558928,23419.0,43.89598189504248
texas,San Jacinto,8059,2038,10097,79.82,20.18,0.488412181574411,27732.0,36.40920236549834
texas,Palo Pinto,8284,1708,9992,82.91,17.09,0.5697887206787557,28125.0,35.52711111111111
texas,Bandera,8163,1726,9889,82.55,17.45,1.0044698910150167,21701.0,45.56932860236855
texas,Grimes,7065,2194,9259,76.3,23.7,0.5631634389433595,27494.0,33.67643849567178
texas,Kleberg,4367,4716,9083,48.08,51.92,0.4996723460026213,31304.0,29.015461282903143
texas,Titus,6511,2597,9108,71.49,28.51,0.6379971734302442,32463.0,28.056556695314665
texas,Shelby,7179,1758,8937,80.33,19.67,0.2994419490948686,25566.0,34.95658296174607
texas,Uvalde,4835,3867,8702,55.56,44.44,0.3363379523745459,27081.0,32.1332299398102
texas,Hale,6366,2101,8467,75.19,24.81,0.3958828186856691,34107.0,24.82481602017181
texas,Howard,6637,1770,8407,78.95,21.05,0.4102811632677687,36214.0,23.214778814823
texas,Milam,6364,2051,8415,75.63,24.37,0.4514468872737122,24680.0,34.096434359805514
texas,Montague,7526,885,8411,89.48,10.52,0.395577644791561,19390.0,43.37802991232594
texas,Colorado,6325,1987,8312,76.09,23.91,0.3569127051008774,21081.0,39.4288695982164
texas,Bee,4744,3444,8188,57.94,42.06,0.3515665391376279,32812.0,24.954285017676458
texas,Houston,6205,1978,8183,75.83,24.17,0.4700737906531839,22897.0,35.73830632833996
texas,Lampasas,6385,1483,7868,81.15,18.85,0.7761839261151504,20524.0,38.33560709413369
texas,Hutchinson,7042,854,7896,89.18,10.82,0.5295046077083652,21528.0,36.677814938684506
texas,Tyler,6624,1248,7872,84.15,15.85,0.3676233473073201,21423.0,36.74555384399944
texas,Bosque,6339,1278,7617,83.22,16.78,0.5816771691711101,18009.0,42.29551890721306
texas,Limestone,5796,1778,7574,76.52,23.48,0.3576903423607563,23472.0,32.26823449216087
texas,Young,6601,876,7477,88.28,11.72,0.3669134213067268,18098.0,41.31395734335286
texas,Freestone,6026,1471,7497,80.38,19.62,0.368052999631947,19669.0,38.11581676750216
texas,Leon,6391,909,7300,87.55,12.45,0.6188273534191774,17200.0,42.44186046511628
texas,Gray,6500,701,7201,90.27,9.73,0.4086921850079745,22741.0,31.66527417439866
texas,Hockley,5809,1260,7069,82.18,17.82,0.341667960863488,23043.0,30.677429154189994
texas,Robertson,4668,2203,6871,67.94,32.06,0.4605903340901719,16804.0,40.88907402999286
texas,Calhoun,4638,2118,6756,68.65,31.35,0.49593753297457,21948.0,30.781848004373973
texas,Eastland,6011,776,6787,88.57,11.43,0.5210103069430286,18240.0,37.209429824561404
texas,Burleson,5316,1491,6807,78.1,21.9,0.47837972166998,17848.0,38.138727028238456
texas,Lee,4997,1372,6369,78.46,21.54,0.4826368452030606,16975.0,37.519882179675996
texas,Gonzales,4587,1571,6158,74.49,25.51,0.3807451726951319,20787.0,29.62428440852456
texas,Trinity,4737,1154,5891,80.41,19.59,0.5990016638935108,14543.0,40.507460633981985
texas,Jones,4819,936,5755,83.74,16.26,0.3358804265681417,19971.0,28.81678433728907
texas,Blanco,4212,1244,5456,77.2,22.8,1.262604120999561,11301.0,48.27891337049819
texas,Callahan,4865,569,5434,89.53,10.47,0.47374337562229,13789.0,39.40822394662412
texas,Newton,4288,1156,5444,78.77,21.23,0.3539286075437354,14160.0,38.44632768361582
texas,Jackson,4266,904,5170,82.51,17.49,0.3149358318242657,14873.0,34.7609762657164
texas,Scurry,4410,733,5143,85.75,14.25,0.2551534277848654,17394.0,29.567667011613203
texas,Moore,3977,1098,5075,78.36,21.64,0.4746309744173905,21641.0,23.450857169262047
texas,Falls,3441,1684,5125,67.14,32.86,0.3749286820441763,17276.0,29.665431812919657
texas,Comanche,4333,789,5122,84.6,15.4,0.3218144203509309,13543.0,37.8202761574245
texas,Red River,3926,1149,5075,77.36,22.64,0.4419694157164325,12179.0,41.67008785614583
texas,Willacy,1547,3422,4969,31.13,68.87,0.2094867574442615,21761.0,22.834428564863746
texas,Clay,4377,536,4913,89.09,10.91,0.4361370716510903,10251.0,47.92703150912106
texas,Morris,3446,1425,4871,70.75,29.25,0.5990133897110642,12429.0,39.19060262289806
texas,Andrews,3927,836,4763,82.45,17.55,0.3546332173113548,17791.0,26.771963352256762
texas,Nolan,3552,1029,4581,77.54,22.46,0.3535234503888758,15044.0,30.45067801116724
texas,Rains,3968,628,4596,86.34,13.66,0.4848615450921237,11304.0,40.65817409766454
texas,Sabine,3998,614,4612,86.69,13.31,0.3244573730140971,10381.0,44.427319140737886
texas,Gaines,3907,597,4504,86.75,13.25,0.217391304347826,20446.0,22.028758681404675
texas,Camp,3201,1260,4461,71.76,28.24,0.5960876500713626,12771.0,34.93070237256284
texas,Frio,1856,2444,4300,43.16,56.84,0.2771618625277162,19584.0,21.95669934640523
texas,Franklin,3585,665,4250,84.35,15.65,0.704579768495219,10677.0,39.80518872342419
texas,Live Oak,3464,742,4206,82.36,17.64,0.3392536419876273,12023.0,34.982949347084755
texas,Madison,3351,881,4232,79.18,20.82,0.4479283314669653,14120.0,29.971671388101985
texas,Archer,3786,394,4180,90.57,9.43,0.3491835267536202,8781.0,47.602778726796494
texas,Brewster,2077,1873,3950,52.58,47.42,0.6468882444791434,9211.0,42.88350884811638
texas,Marion,2983,1165,4148,71.91,28.09,0.5133984472827449,10125.0,40.9679012345679
texas,Deaf Smith,2911,1185,4096,71.07,28.93,0.4120879120879121,18846.0,21.73405497187732
texas,Karnes,2965,1145,4110,72.14,27.86,0.1869614696797268,15494.0,26.52639731508971
texas,Pecos,2468,1554,4022,61.36,38.64,0.1682153156039731,15881.0,25.325861091870788
texas,Duval,1316,2783,4099,32.11,67.89,0.2096835684330918,11431.0,35.858630041116264
texas,Wilbarger,3166,809,3975,79.65,20.35,0.3477175463623395,12880.0,30.861801242236027
texas,Lamb,3111,771,3882,80.14,19.86,0.3432192202763355,13195.0,29.42023493747632
texas,Somervell,3206,541,3747,85.56,14.44,0.8795590477307377,8671.0,43.213008880175295
texas,Runnels,3250,453,3703,87.77,12.23,0.4543979227523531,10276.0,36.03542234332425
texas,Goliad,2620,973,3593,72.92,27.08,0.3037341432910487,7512.0,47.83013844515442
texas,Coleman,3177,388,3565,89.12,10.88,0.2731561956791656,8412.0,42.37993342843557
texas,Hamilton,3060,479,3539,86.47,13.53,0.4105181404637745,8237.0,42.96467160373923
texas,San Augustine,2622,910,3532,74.24,25.76,0.2949061662198391,8288.0,42.615830115830114
texas,Dawson,2636,835,3471,75.94,24.06,0.4059677255658175,12999.0,26.702054004154164
texas,Stephens,3034,348,3382,89.71,10.29,0.2652519893899203,9377.0,36.06697237922577
texas,Ward,2547,783,3330,76.49,23.51,0.345191293508486,11571.0,28.77884366087633
texas,Zavala,694,2636,3330,20.84,79.16,0.0904159132007233,12121.0,27.472980777163603
texas,Terry,2459,753,3212,76.56,23.44,0.2948299462988312,12770.0,25.152701644479247
texas,Jack,2973,314,3287,90.45,9.55,0.442172170789001,8789.0,37.39902150415292
texas,Dimmit,974,2173,3147,30.95,69.05,0.1069264583580848,10679.0,29.46905140930799
texas,Reeves,1417,1659,3076,46.07,53.93,0.1911084288875478,15229.0,20.198305863812465
texas,Zapata,1029,2063,3092,33.28,66.72,0.1811939729162693,14446.0,21.403848816281325
texas,McCulloch,2552,482,3034,84.11,15.89,0.4341926729986431,8124.0,37.346134908911864
texas,Ochiltree,2628,274,2902,90.56,9.44,0.3018867924528301,10257.0,28.292873159793313
texas,Carson,2620,249,2869,91.32,8.68,0.5929609793420046,6096.0,47.063648293963254
texas,Refugio,1830,1034,2864,63.9,36.1,0.2728512960436562,7272.0,39.38393839383939
texas,Brooks,613,1937,2550,24.04,75.96,0.2213142662580864,7190.0,35.46592489568845
texas,Parmer,1915,485,2400,79.79,20.21,0.3089720736779561,9762.0,24.585125998770742
texas,San Saba,2025,293,2318,87.36,12.64,0.4009163802978236,5922.0,39.14218169537318
texas,Wheeler,2087,194,2281,91.49,8.51,0.4067295248659642,5518.0,41.33744110184849
texas,Yoakum,1797,426,2223,80.84,19.16,0.1857502985272655,8652.0,25.69348127600555
texas,Delta,1836,400,2236,82.11,17.89,0.5816554809843402,5147.0,43.44278220322518
texas,Mills,1951,243,2194,88.92,11.08,0.3362050851019121,4884.0,44.922194922194926
texas,Presidio,652,1458,2110,30.9,69.1,0.4655756207674943,7156.0,29.485746226942428
texas,Swisher,1671,462,2133,78.34,21.66,0.4570682337577538,7428.0,28.715670436187402
texas,Mitchell,1780,354,2134,83.41,16.59,0.2914452254414538,8474.0,25.182912438045786
texas,Jim Hogg,430,1635,2065,20.82,79.18,0.1759235988941944,5257.0,39.280958721704394
texas,Childress,1802,253,2055,87.69,12.31,0.1740139211136891,7204.0,28.525818989450308
texas,La Salle,872,1129,2001,43.58,56.42,0.2331420373027259,7596.0,26.342812006319114
texas,Mason,1656,354,2010,82.39,17.61,0.3307046553039939,4161.0,48.30569574621485
texas,Lynn,1546,403,1949,79.32,20.68,0.2782193958664546,5775.0,33.74891774891775
texas,Castro,1414,526,1940,72.89,27.11,0.2594231649626125,7765.0,24.98390212491951
texas,Floyd,1474,435,1909,77.21,22.79,0.2333512834320588,5847.0,32.64922182315718
texas,Hartley,1730,173,1903,90.91,9.09,0.363919937613725,5740.0,33.153310104529616
texas,Kimble,1697,206,1903,89.17,10.83,0.5912961210974457,4413.0,43.12259234081124
texas,Hansford,1730,171,1901,91.0,9.0,0.4560530679933664,5592.0,33.99499284692418
texas,Winkler,1403,420,1823,76.96,23.04,0.1294405292679419,7915.0,23.03221730890714
texas,Bailey,1344,397,1741,77.2,22.8,0.2338550098938658,7196.0,24.193996664813785
texas,Haskell,1403,314,1717,81.71,18.29,0.2103934357248053,5751.0,29.85567727351765
texas,Martin,1455,266,1721,84.54,15.46,0.1749125437281359,5616.0,30.644586894586894
texas,Fisher,1265,403,1668,75.84,24.16,0.208706022659511,3877.0,43.02295589373227
texas,Crosby,1181,468,1649,71.62,28.38,0.2770083102493075,5911.0,27.897140923701574
texas,Hemphill,1462,181,1643,88.98,11.02,0.2714708785784797,4101.0,40.06339917093392
texas,Real,1382,262,1644,84.06,15.94,0.4475524475524475,3399.0,48.36716681376876
texas,Dallam,1261,222,1483,85.03,14.97,0.3953726753551033,7357.0,20.15767296452358
texas,Hardeman,1207,249,1456,82.9,17.1,0.5103572500750525,3982.0,36.56454043194375
texas,Shackelford,1378,103,1481,93.05,6.95,0.3635262041805513,3337.0,44.38118070122865
texas,Baylor,1267,191,1458,86.9,13.1,0.2058823529411764,3638.0,40.07696536558549
texas,Garza,1225,230,1455,84.19,15.81,0.1837270341207349,6212.0,23.42240824211204
texas,Donley,1225,191,1416,86.51,13.49,0.4909365558912387,3387.0,41.80690876882196
texas,Kinney,936,458,1394,67.14,32.86,0.6973058637083994,3636.0,38.33883388338834
texas,Coke,1265,140,1405,90.04,9.96,0.4896817068905211,3259.0,43.111383860079776
texas,Sutton,1075,313,1388,77.45,22.55,0.2960039467192896,3886.0,35.7179619145651
texas,Crockett,980,372,1352,72.49,27.51,0.2970564407237375,3642.0,37.1224601867106
texas,Crane,1049,299,1348,77.82,22.18,0.3315480744707982,4779.0,28.206737811257586
texas,Knox,1078,247,1325,81.36,18.64,0.1483239394838326,3732.0,35.5037513397642
texas,Upton,1007,286,1293,77.88,22.12,0.4809233728759218,3690.0,35.040650406504064
texas,Lipscomb,1159,135,1294,89.57,10.43,0.1267025657269559,3494.0,37.034917000572406
texas,Jeff Davis,695,422,1117,62.22,37.78,0.5358012664393571,2231.0,50.067234424025095
texas,Collingsworth,983,145,1128,87.15,12.85,0.1763668430335097,3007.0,37.51247090123046
texas,Hall,893,164,1057,84.48,15.52,0.1409443269908386,3113.0,33.95438483777706
texas,Edwards,746,303,1049,71.12,28.88,0.702576112412178,1908.0,54.979035639413
texas,Concho,885,148,1033,85.67,14.33,0.4014049172102358,4140.0,24.95169082125604
texas,Schleicher,821,208,1029,79.79,20.21,0.1489203276247207,3057.0,33.66045142296369
texas,Armstrong,924,70,994,92.96,7.04,0.6278538812785388,1843.0,53.93380358111774
texas,Oldham,850,78,928,91.59,8.41,0.8700696055684455,2074.0,44.74445515911283
texas,Sherman,807,96,903,89.37,10.63,0.3624501631025734,3070.0,29.413680781758956
texas,Dickens,755,128,883,85.5,14.5,0.1592356687898089,2193.0,40.26447788417693
texas,Reagan,709,167,876,80.94,19.06,0.1737619461337966,3726.0,23.510466988727856
texas,Cochran,679,190,869,78.14,21.86,0.2504472271914132,2921.0,29.750085587127696
texas,Hudspeth,503,324,827,60.82,39.18,0.2209334438000552,4254.0,19.440526563234602
texas,Menard,682,154,836,81.58,18.42,0.2828854314002829,2091.0,39.98087039693926
texas,Throckmorton,715,84,799,89.49,10.51,0.1886792452830188,1537.0,51.98438516590761
texas,Culberson,280,454,734,38.15,61.85,0.3743315508021391,2220.0,33.06306306306306
texas,Irion,660,90,750,88.0,12.0,0.1104362230811706,1562.0,48.015364916773365
texas,Briscoe,625,91,716,87.29,12.71,0.7609384908053266,1483.0,48.28051247471342
texas,Stonewall,555,135,690,80.43,19.57,0.3644314868804664,1401.0,49.25053533190578
texas,Sterling,549,70,619,88.69,11.31,0.4622496147919877,1339.0,46.2285287528006
texas,Motley,566,40,606,93.4,6.6,0.0,1170.0,51.7948717948718
texas,Cottle,506,92,598,84.62,15.38,0.5221932114882507,1402.0,42.65335235378031
texas,Glasscock,553,34,587,94.21,5.79,0.1189767995240928,1365.0,43.00366300366301
texas,Roberts,524,20,544,96.32,3.68,0.0,910.0,59.78021978021978
texas,Foard,383,113,496,77.22,22.78,0.7233273056057866,1200.0,41.333333333333336
texas,McMullen,454,40,494,91.9,8.1,0.1990049751243781,806.0,61.29032258064516
texas,Terrell,288,140,428,67.29,32.71,0.1203369434416365,818.0,52.32273838630807
texas,Kent,360,59,419,85.92,14.08,0.0,748.0,56.01604278074866
texas,Borden,330,31,361,91.41,8.59,0.1526717557251908,657.0,54.946727549467276
texas,Kenedy,84,99,183,45.9,54.1,0.3846153846153846,436.0,41.97247706422018
texas,King,149,5,154,96.75,3.25,0.0,292.0,52.73972602739726
texas,Loving,58,4,62,93.55,6.45,0.0,117.0,52.991452991452995
utah,Salt Lake,138043,175863,313906,43.98,56.02,1.7748489697852836,1120109.0,28.024594035044803
utah,Utah,102182,28522,130704,78.18,21.82,1.6309688048991096,590288.0,22.142411839644378
utah,Davis,62219,28776,90995,68.38,31.62,1.422587000805168,341000.0,26.68475073313783
utah,Weber,40235,23131,63366,63.5,36.5,0.98624928493701,247131.0,25.640652123772412
utah,Washington,42650,10288,52938,80.57,19.43,1.8027795583007984,159352.0,33.22079421657714
utah,Cache,21139,8563,29702,71.17,28.83,1.2856981600632125,122201.0,24.305856744216495
utah,Tooele,11169,4573,15742,70.95,29.05,0.8946390475535063,64612.0,24.36389525165604
utah,Summit,7333,10503,17836,41.11,58.89,1.8405172413793105,40512.0,44.02646129541864
utah,Box Elder,12230,2282,14512,84.28,15.72,0.8041700577452232,52975.0,27.394053798961775
utah,Iron,11561,2450,14011,82.51,17.49,0.7811549412308666,49676.0,28.204766889443594
utah,Uintah,9810,995,10805,90.79,9.21,0.334048421697824,36264.0,29.79538936686521
utah,Wasatch,6115,3063,9178,66.63,33.37,1.2302407907188675,30375.0,30.215637860082307
utah,Sanpete,6673,1061,7734,86.28,13.72,0.5161854768153981,29232.0,26.457307060755337
utah,Sevier,6740,695,7435,90.65,9.35,0.4474059971442169,21131.0,35.1852728219204
utah,Carbon,5275,1717,6992,75.44,24.56,0.517167073696308,20324.0,34.402676638456995
utah,Duchesne,5508,500,6008,91.68,8.32,0.2486769113052349,20242.0,29.680861574943187
utah,San Juan,2645,2042,4687,56.43,43.57,0.5925544248357594,15329.0,30.57603235697045
utah,Millard,3860,431,4291,89.96,10.04,0.3910221318526629,12655.0,33.90754642433821
utah,Morgan,3188,577,3765,84.67,15.33,1.212378126324714,11370.0,33.11345646437995
utah,Grand,1975,1960,3935,50.19,49.81,1.2770393536617148,9622.0,40.89586364581168
utah,Emery,3425,380,3805,90.01,9.99,0.3546646106399382,10206.0,37.28199098569469
utah,Juab,2827,442,3269,86.48,13.52,0.6604465876926301,11016.0,29.67501815541031
